priority,item_kind,document_id,source_pdf,pdf_path,page_start_1based,page_end_1based,citation,record_type,evidence_id,source_id,table_id,row_index,section,candidate_source,confidence,quality_flags,qa_flags,qa_status,review_reasons,suggested_action,review_task,evidence_span,text_preview,extracted_json,metrics_json,student_decision,corrected_record_type,corrected_evidence_span,corrected_extracted_json,corrected_metrics_json,reject_reason,reviewer,review_notes,curation_accept_command,curation_reject_command,curation_edit_command_template
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_1b5aec9c86a24ded,A12_p9_t133,A12_p9_t133,2,Pyrazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 2; catalyst: Candida antarctica lipase B (CAL-B); Amount of catalyst(mg): $1 5 ^ { [ \mathrm { b } ] }$; Time: 24 h; Yield (%): 18,Entry: 2; catalyst: Candida antarctica lipase B (CAL-B); Amount of catalyst(mg): $1 5 ^ { [ \mathrm { b } ] }$; Time: 24 h; Yield (%): 18,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""A12_p9_t133""}","[{""name"":""biodiesel_yield"",""raw"":""18"",""unit"":""%"",""value"":18.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_1b5aec9c86a24ded --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_1b5aec9c86a24ded --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_1b5aec9c86a24ded --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_3198072f876f704f,A12_p9_t126,A12_p9_t126,5,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Yield (%): 45,Yield (%): 45,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":5,""substrate"":null,""table_id"":""A12_p9_t126""}","[{""name"":""biodiesel_yield"",""raw"":""45"",""unit"":""%"",""value"":45.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_3198072f876f704f --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_3198072f876f704f --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_3198072f876f704f --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_3203151a6650a51d,A12_p9_t126,A12_p9_t126,7,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: 6; Yield (%): 45 55,Time (h) Mg of CAL-B@: 6; Yield (%): 45 55,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":7,""substrate"":null,""table_id"":""A12_p9_t126""}","[{""name"":""biodiesel_yield"",""raw"":""45 55"",""unit"":""%"",""value"":45.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_3203151a6650a51d --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_3203151a6650a51d --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_3203151a6650a51d --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_47179375a699c5c6,A12_p9_t126,A12_p9_t126,4,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: 3 4; Yield (%): MeCN DMF,Time (h) Mg of CAL-B@: 3 4; Yield (%): MeCN DMF,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":4,""substrate"":null,""table_id"":""A12_p9_t126""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_47179375a699c5c6 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_47179375a699c5c6 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_47179375a699c5c6 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_500bc4be3aea12a6,A12_p9_t133,A12_p9_t133,5,Pyrazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 5; catalyst: CAL-B@Cu-BTC; Amount of catalyst(mg): $1 5 ^ { [ \mathrm { d } ] }$; Time: 24 h; Yield (%): 45,Entry: 5; catalyst: CAL-B@Cu-BTC; Amount of catalyst(mg): $1 5 ^ { [ \mathrm { d } ] }$; Time: 24 h; Yield (%): 45,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":5,""substrate"":null,""table_id"":""A12_p9_t133""}","[{""name"":""biodiesel_yield"",""raw"":""45"",""unit"":""%"",""value"":45.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_500bc4be3aea12a6 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_500bc4be3aea12a6 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_500bc4be3aea12a6 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_6db1d4c8ba1f9532,A12_p9_t126,A12_p9_t126,2,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: 1 2; Yield (%): Buffer,Time (h) Mg of CAL-B@: 1 2; Yield (%): Buffer,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":2,""substrate"":null,""table_id"":""A12_p9_t126""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_6db1d4c8ba1f9532 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_6db1d4c8ba1f9532 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_6db1d4c8ba1f9532 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_7f66792c3f00314c,A12_p9_t133,A12_p9_t133,3,Pyrazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 3; catalyst: Thermomyces lanuginosus lipase (TLL); Amount of catalyst(mg): $1 5 ^ { \mathrm { [ c ] } }$; Time: 24 h; Yield (%): 10,Entry: 3; catalyst: Thermomyces lanuginosus lipase (TLL); Amount of catalyst(mg): $1 5 ^ { \mathrm { [ c ] } }$; Time: 24 h; Yield (%): 10,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""A12_p9_t133""}","[{""name"":""biodiesel_yield"",""raw"":""10"",""unit"":""%"",""value"":10.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_7f66792c3f00314c --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_7f66792c3f00314c --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_7f66792c3f00314c --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_854ad2b928f24aa1,A12_p9_t133,A12_p9_t133,7,Pyrazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 7; catalyst: Bovine Serum Albumin (BSA); Amount of catalyst(mg): 15; Time: 24 h; Yield (%): trace,Entry: 7; catalyst: Bovine Serum Albumin (BSA); Amount of catalyst(mg): 15; Time: 24 h; Yield (%): trace,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":7,""substrate"":null,""table_id"":""A12_p9_t133""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_854ad2b928f24aa1 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_854ad2b928f24aa1 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_854ad2b928f24aa1 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_85e8469bcc7006e9,A12_p9_t133,A12_p9_t133,6,Pyrazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 6; catalyst: Cu-BTC; Amount of catalyst(mg): 15; Time: 24 h; Yield (%): 15,Entry: 6; catalyst: Cu-BTC; Amount of catalyst(mg): 15; Time: 24 h; Yield (%): 15,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":6,""substrate"":null,""table_id"":""A12_p9_t133""}","[{""name"":""biodiesel_yield"",""raw"":""15"",""unit"":""%"",""value"":15.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_85e8469bcc7006e9 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_85e8469bcc7006e9 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_85e8469bcc7006e9 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_9c5b4208a4c53ade,A12_p9_t126,A12_p9_t126,10,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: 9; Yield (%): MeCN 55,Time (h) Mg of CAL-B@: 9; Yield (%): MeCN 55,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":10,""substrate"":null,""table_id"":""A12_p9_t126""}","[{""name"":""biodiesel_yield"",""raw"":""MeCN 55"",""unit"":""%"",""value"":55.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_9c5b4208a4c53ade --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_9c5b4208a4c53ade --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_9c5b4208a4c53ade --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_a7223028ebec74e1,A12_p9_t126,A12_p9_t126,1,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: $\mathrm { H } _ { 2 } \mathrm { O }$; Yield (%): perature (),Time (h) Mg of CAL-B@: $\mathrm { H } _ { 2 } \mathrm { O }$; Yield (%): perature (),"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""A12_p9_t126""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_a7223028ebec74e1 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_a7223028ebec74e1 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_a7223028ebec74e1 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_ba35cec148c252ed,A12_p9_t126,A12_p9_t126,9,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: 8; Yield (%): 55,Time (h) Mg of CAL-B@: 8; Yield (%): 55,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":9,""substrate"":null,""table_id"":""A12_p9_t126""}","[{""name"":""biodiesel_yield"",""raw"":""55"",""unit"":""%"",""value"":55.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_ba35cec148c252ed --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_ba35cec148c252ed --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_ba35cec148c252ed --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_bbe73eeeebb17677,A12_p9_t126,A12_p9_t126,8,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: 7; Yield (%): MeCN MeCN,Time (h) Mg of CAL-B@: 7; Yield (%): MeCN MeCN,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":8,""substrate"":null,""table_id"":""A12_p9_t126""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_bbe73eeeebb17677 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_bbe73eeeebb17677 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_bbe73eeeebb17677 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_d5d8075f36584a24,A12_p9_t133,A12_p9_t133,4,Pyrazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 4; catalyst: Novozyme 435; Amount of catalyst(mg): 15; Time: 24 h; Yield (%): 27,Entry: 4; catalyst: Novozyme 435; Amount of catalyst(mg): 15; Time: 24 h; Yield (%): 27,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":4,""substrate"":null,""table_id"":""A12_p9_t133""}","[{""name"":""biodiesel_yield"",""raw"":""27"",""unit"":""%"",""value"":27.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_d5d8075f36584a24 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_d5d8075f36584a24 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_d5d8075f36584a24 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_d676629d2efce7c1,A12_p9_t126,A12_p9_t126,11,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: 10; Yield (%): MeCN 55,Time (h) Mg of CAL-B@: 10; Yield (%): MeCN 55,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":11,""substrate"":null,""table_id"":""A12_p9_t126""}","[{""name"":""biodiesel_yield"",""raw"":""MeCN 55"",""unit"":""%"",""value"":55.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_d676629d2efce7c1 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_d676629d2efce7c1 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_d676629d2efce7c1 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_f037f544eb7ef71c,A12_p9_t126,A12_p9_t126,6,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Time (h) Mg of CAL-B@: 5; Yield (%): EtOH THF,Time (h) Mg of CAL-B@: 5; Yield (%): EtOH THF,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":6,""substrate"":null,""table_id"":""A12_p9_t126""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f037f544eb7ef71c --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f037f544eb7ef71c --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f037f544eb7ef71c --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_f0d5add2303889a2,A12_p9_t133,A12_p9_t133,1,Pyrazole synthesis,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Entry: 1; catalyst: No catalyst; Time: 24 h,Entry: 1; catalyst: No catalyst; Time: 24 h,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":1,""substrate"":null,""table_id"":""A12_p9_t133""}",[],,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f0d5add2303889a2 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f0d5add2303889a2 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f0d5add2303889a2 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
P1,evidence_record,A12,A12.pdf,/Users/way/Desktop/99-生机大模型/MOF固定化脂肪酶文献调研/A12.pdf,10,10,A12.pdf:p10,table_comparison_row,ev_f6bb563cd2a72788,A12_p9_t126,A12_p9_t126,3,Efect of solvent on free CAL‑B and CAL‑B@Cu‑BTC activity,table_record,low,missing_enzyme_cell,,,upstream_quality_flags,edit_or_reject,回到 PDF 表格确认该行 enzyme 是否能由表头/caption/相邻行唯一确定；能确定则 edit，不能确定则 reject。,Yield (%): phosphate pH 9,Yield (%): phosphate pH 9,"{""acyl_acceptor"":null,""enzyme_name"":null,""operating_conditions"":null,""reaction_system"":null,""reference"":null,""row_index"":3,""substrate"":null,""table_id"":""A12_p9_t126""}","[{""name"":""biodiesel_yield"",""raw"":""phosphate pH 9"",""unit"":""%"",""value"":9.0}]",,,,,,,,,"PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f6bb563cd2a72788 --action accept --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f6bb563cd2a72788 --action reject --reviewer <reviewer> --reason ""<reason>""","PYTHONPATH=src .venv/bin/python scripts/curate_evidence.py --artifact-root artifacts --document-id A12 --evidence-id ev_f6bb563cd2a72788 --action edit --reviewer <reviewer> --reason ""<reason>"" --edit-file reports/manual_review_260525/manual_edit_template.json"
